IP (eV),EA (eV),poly_id,comp,poly_type
5.741047008588809,2.258358732731641,6_0,6A_2B,block
5.756212048012516,2.2468368926817197,6_0,6A_2B,random
5.781361443223062,2.572847661044173,6_1,6A_2B,block
5.826531495769961,2.586036973822999,6_1,6A_2B,random
5.6684386028916,2.27164140374898,6_2,6A_2B,block
5.648434654084797,2.227278316761346,6_2,6A_2B,random
5.772666698745208,2.4160566943014254,6_3,6A_2B,block
5.798384918812175,2.4004884156005675,6_3,6A_2B,random
5.707252338363474,2.4226857231049777,6_4,6A_2B,block
5.749254775345092,2.3808596653962315,6_4,6A_2B,random
5.7719006110422875,2.8773391932813297,6_5,6A_2B,block
5.844002047336605,2.8405977197732595,6_5,6A_2B,random
5.785041361268558,2.8683994806680984,6_6,6A_2B,block
5.873040460419717,2.8597466402916716,6_6,6A_2B,random
5.775160828377234,2.304078493596272,6_7,6A_2B,block
5.832426979542237,2.296194643142476,6_7,6A_2B,random
5.767276318517195,2.5727544506714404,6_8,6A_2B,block
5.847078484993998,2.5785255296752165,6_8,6A_2B,random
5.58409999167247,2.307499988884358,6_9,6A_2B,block
5.584498206677145,2.29480195045943,6_9,6A_2B,random
5.7644118505952235,2.97127775521475,6_10,6A_2B,block
5.841128861245124,2.8897137842874008,6_10,6A_2B,random
5.660784804908628,2.376472721918175,6_11,6A_2B,block
5.724322366622058,2.3730938642781774,6_11,6A_2B,random
5.7059535636081975,2.3246256522258304,6_12,6A_2B,block
5.757247413289804,2.286560287673948,6_12,6A_2B,random
5.761988518375057,2.2993943373842254,6_13,6A_2B,block
5.786268620443147,2.2752509601619333,6_13,6A_2B,random
5.743058346200856,2.3257687234559934,6_14,6A_2B,block
5.759304324330619,2.3343274448484603,6_14,6A_2B,random
5.72629663179918,2.5556855282856747,6_15,6A_2B,block
5.708558091314309,2.585466187517042,6_15,6A_2B,random
5.705300945291132,2.3426988460483336,6_16,6A_2B,block
5.793710649811052,2.2622168183571505,6_16,6A_2B,random
5.745201773430584,2.3275335207507952,6_17,6A_2B,block
5.833057376542912,2.3029525034842573,6_17,6A_2B,random
5.760817625464326,2.9277909299463456,6_18,6A_2B,block
5.885255055406634,2.8928716186270713,6_18,6A_2B,random
5.680023688975282,2.4273224958482214,6_19,6A_2B,block
5.679399737291352,2.49402110131245,6_19,6A_2B,random
5.6110009053944045,2.578297588851495,6_20,6A_2B,block
5.623700808798192,2.5721360187171114,6_20,6A_2B,random
5.706536467347341,2.333899003804282,6_21,6A_2B,block
5.737688091341656,2.3116262927653217,6_21,6A_2B,random
5.765399511019207,2.7316977426811544,6_22,6A_2B,block
5.838943239752812,2.6920074655403576,6_22,6A_2B,random
