IP (eV),EA (eV),poly_id,comp,poly_type
5.5119630669157775,1.8202004917817658,4_0,6A_2B,block
5.5322822547925705,1.8041084193818944,4_0,6A_2B,random
5.515636327730456,2.2994849217600946,4_1,6A_2B,block
5.590793898036122,2.294546786914607,4_1,6A_2B,random
5.461281360319586,1.8180916830714546,4_2,6A_2B,block
5.468674361764279,1.7743974984852728,4_2,6A_2B,random
5.517958861188449,2.122424397383794,4_3,6A_2B,block
5.5573018365885805,2.099803788004427,4_3,6A_2B,random
5.475863329420022,2.102182401983331,4_4,6A_2B,block
5.516328584517705,2.0784415983779967,4_4,6A_2B,random
5.507872148371344,2.754715767892068,4_5,6A_2B,block
5.577421482602722,2.6275314353876262,4_5,6A_2B,random
5.532422945877429,2.7155640109696804,4_6,6A_2B,block
5.612948313534015,2.6564653758170733,4_6,6A_2B,random
5.519734043633847,1.863547687499969,4_7,6A_2B,block
5.578137951807824,1.8578117623211292,4_7,6A_2B,random
5.525086865045181,2.2982466327585547,4_8,6A_2B,block
5.588528479711495,2.2605381095880146,4_8,6A_2B,random
5.44070734340217,1.8474357591498802,4_9,6A_2B,block
5.41886869241746,1.8718187666178396,4_9,6A_2B,random
5.519787564807982,2.789078209798477,4_10,6A_2B,block
5.588521578417762,2.6637337876334657,4_10,6A_2B,random
5.427958974145838,2.0478589791638337,4_11,6A_2B,block
5.492015745193162,2.006786079855887,4_11,6A_2B,random
5.494594233309773,1.831846156257081,4_12,6A_2B,block
5.5234519241631705,1.8632680263841328,4_12,6A_2B,random
5.477198338391232,1.8892318927859904,4_13,6A_2B,block
5.536054280258288,1.8392249194782075,4_13,6A_2B,random
5.4757415897923485,1.9550553485273356,4_14,6A_2B,block
5.524782536009454,1.9781551610829782,4_14,6A_2B,random
5.478298621988976,2.370731483349326,4_15,6A_2B,block
5.477496232039212,2.3825021109536055,4_15,6A_2B,random
5.484757732737381,1.8330516205696357,4_16,6A_2B,block
5.541685985845984,1.8364521512872947,4_16,6A_2B,random
5.508821337730249,1.9169897705048355,4_17,6A_2B,block
5.572960075362194,1.9060866877254556,4_17,6A_2B,random
5.512540831105041,2.839676131293608,4_18,6A_2B,block
5.608612051689164,2.7913089537679694,4_18,6A_2B,random
5.4463902958454184,2.119508944235048,4_19,6A_2B,block
5.455567223424843,2.1712229800795897,4_19,6A_2B,random
5.423370655099894,2.3830161496924127,4_20,6A_2B,block
5.4345360719309035,2.379145912727936,4_20,6A_2B,random
5.474919625729298,1.9646086371847382,4_21,6A_2B,block
5.499672686932575,1.9584006977260557,4_21,6A_2B,random
5.52925095046403,2.684984635186432,4_22,6A_2B,block
5.568942186401118,2.5154928143274,4_22,6A_2B,random
5.5259406235191255,3.1887956179298254,4_23,6A_2B,block
5.618334228544974,3.061178810510487,4_23,6A_2B,random
5.530524352107325,1.993946351869131,4_24,6A_2B,block
5.578180873791874,2.002229602803437,4_24,6A_2B,random
5.520479558235493,3.012235542022528,4_25,6A_2B,block
5.6233669612656865,2.7882515752493884,4_25,6A_2B,random
5.476295249771853,1.9792965094857151,4_26,6A_2B,block
5.5352698238646525,1.9714194219342795,4_26,6A_2B,random
5.517158426574691,2.1038805777195724,4_27,6A_2B,block
5.56936139959931,2.066114171343211,4_27,6A_2B,random
5.470148247257841,2.4016742257853565,4_28,6A_2B,block
5.477079898824816,2.3341908362693053,4_28,6A_2B,random
5.50558830780796,3.455765132380413,4_29,6A_2B,block
5.641531833945562,3.363810746441939,4_29,6A_2B,random
5.230491697210402,1.7806620405597173,4_30,6A_2B,block
5.232660010093323,1.7390369210513446,4_30,6A_2B,random
5.527498815415244,3.1036047626979366,4_31,6A_2B,block
5.607093088016553,2.9668309687545023,4_31,6A_2B,random
5.4290518535290495,2.113848760039066,4_32,6A_2B,block
5.44013837102678,2.066786238880519,4_32,6A_2B,random
5.506983933570414,2.297697353776002,4_33,6A_2B,block
5.572904696618484,2.209139619558404,4_33,6A_2B,random
5.530019906254904,2.9298674793835398,4_34,6A_2B,block
5.607248664292918,2.694274929990728,4_34,6A_2B,random
5.496980000164823,2.0151309977037397,4_35,6A_2B,block
5.509408092632108,2.018276382469162,4_35,6A_2B,random
5.5190778824922315,2.2181986232758497,4_36,6A_2B,block
5.575995885066468,2.1750769554609617,4_36,6A_2B,random
5.4103624365719645,1.7962098907917694,4_37,6A_2B,block
5.421517526161912,1.7184624109034363,4_37,6A_2B,random
5.301152381800822,1.8115744880023708,4_38,6A_2B,block
5.3217103128935666,1.7760927141591207,4_38,6A_2B,random
5.514812244443339,1.9492835585085266,4_39,6A_2B,block
5.579769111328139,1.9410037954548103,4_39,6A_2B,random
