IP (eV),EA (eV),poly_id,comp,poly_type
4.895244384357311,3.051567540196666,2_0,6A_2B,block
4.941427200507284,2.9596906756422454,2_0,6A_2B,random
4.91606090363117,3.1754977595621754,2_1,6A_2B,block
5.043038325518384,3.22710126779032,2_1,6A_2B,random
4.864336632020117,3.066785577996307,2_2,6A_2B,block
4.945261376741229,2.9513626945797427,2_2,6A_2B,random
4.892546156808081,3.0845963245165757,2_3,6A_2B,block
4.995124190855416,3.0178088818198114,2_3,6A_2B,random
4.8814651152132065,3.110505097057974,2_4,6A_2B,block
4.9796266093252655,3.0198897801590245,2_4,6A_2B,random
4.925031483005733,3.2726030240652184,2_5,6A_2B,block
5.047090825614112,3.271423388814723,2_5,6A_2B,random
4.920535708117105,3.2863103928702255,2_6,6A_2B,block
5.063290615994041,3.324972190758892,2_6,6A_2B,random
4.890605009517862,3.09328664322026,2_7,6A_2B,block
4.985608649548473,3.060702718367301,2_7,6A_2B,random
4.910452908217898,3.1724287330442293,2_8,6A_2B,block
5.031440202025779,3.1944436872864936,2_8,6A_2B,random
4.846500000018329,3.052399999999841,2_9,6A_2B,block
4.915257187090968,2.9798487836077383,2_9,6A_2B,random
4.9404488566560225,3.367577181609823,2_10,6A_2B,block
5.047944363882466,3.3602309509897488,2_10,6A_2B,random
4.881752492346364,3.0868731272956147,2_11,6A_2B,block
4.948731539236052,3.037489016953179,2_11,6A_2B,random
4.920019026707471,3.0867567872079142,2_12,6A_2B,block
4.961560756249909,2.9923165929572964,2_12,6A_2B,random
4.8809996103314415,3.0833278720371764,2_13,6A_2B,block
4.984623831135811,2.991488404140301,2_13,6A_2B,random
4.891764677618905,3.0855249618593863,2_14,6A_2B,block
4.983282595560463,3.035890021387924,2_14,6A_2B,random
4.881752870676426,3.1181619649498704,2_15,6A_2B,block
4.9324863129125935,3.114205187560592,2_15,6A_2B,random
4.8838771707329585,3.0718198229258245,2_16,6A_2B,block
4.976267154526666,2.994995919828404,2_16,6A_2B,random
4.891125120840427,3.097691036050189,2_17,6A_2B,block
5.00297309863846,3.0445099010850667,2_17,6A_2B,random
4.9170754688764005,3.2437397321823944,2_18,6A_2B,block
5.06023653542479,3.2154899177460456,2_18,6A_2B,random
4.8697702681458335,3.086622434510537,2_19,6A_2B,block
4.914345128435968,3.049557155888164,2_19,6A_2B,random
4.9648668673286895,3.146903929536777,2_20,6A_2B,block
5.0102254117484435,3.0759247390646722,2_20,6A_2B,random
4.865829011483656,3.0757208460541245,2_21,6A_2B,block
4.940868030409353,3.003645285557977,2_21,6A_2B,random
4.909509944385683,3.2025433481657424,2_22,6A_2B,block
5.056231272057322,3.1927054383806004,2_22,6A_2B,random
4.930365070560734,3.5052796572062976,2_23,6A_2B,block
5.079774771747126,3.5131859027490466,2_23,6A_2B,random
4.89833077504814,3.1353873847813287,2_24,6A_2B,block
5.033930750715212,3.1136948787018706,2_24,6A_2B,random
4.923423095062415,3.4043146027932747,2_25,6A_2B,block
5.0624131484944925,3.294038357241792,2_25,6A_2B,random
4.87373915572425,3.0907026261788704,2_26,6A_2B,block
4.974958820487403,3.036716745277084,2_26,6A_2B,random
4.899298261790533,3.1102020066057636,2_27,6A_2B,block
4.970421477449328,3.114660547032869,2_27,6A_2B,random
4.893391920680805,3.163130518916519,2_28,6A_2B,block
4.9327757162817765,3.1550383337860843,2_28,6A_2B,random
4.98348613926944,3.6674845449470896,2_29,6A_2B,block
5.129678559657984,3.5602217231931186,2_29,6A_2B,random
4.782137518672128,3.0392053947944686,2_30,6A_2B,block
4.802577138148653,2.8895527160456203,2_30,6A_2B,random
4.919243693543559,3.4185899197337433,2_31,6A_2B,block
5.036676373628291,3.394108471682916,2_31,6A_2B,random
4.890762976175203,3.0949998414631343,2_32,6A_2B,block
4.923873741657818,2.9710170538040117,2_32,6A_2B,random
4.908348525873036,3.15963520552011,2_33,6A_2B,block
5.000207227202194,3.179838629175423,2_33,6A_2B,random
4.940622413298566,3.4129396200327093,2_34,6A_2B,block
5.054787018009742,3.380470781660933,2_34,6A_2B,random
4.905067837075908,3.088599766168354,2_35,6A_2B,block
4.977722215699798,2.9943627472618375,2_35,6A_2B,random
4.896904777616705,3.1661771924326536,2_36,6A_2B,block
4.996410667792133,3.178514796198813,2_36,6A_2B,random
4.848569871156785,3.042807654751985,2_37,6A_2B,block
4.913575776534783,2.8931147859825126,2_37,6A_2B,random
4.780348174787415,3.0523171145530563,2_38,6A_2B,block
4.7835759577481465,2.923435014918277,2_38,6A_2B,random
4.892513455351797,3.1226269212134783,2_39,6A_2B,block
5.0162123388731095,3.063947751783031,2_39,6A_2B,random
4.873129426021568,3.102023748458736,2_40,6A_2B,block
4.96791548137677,3.0365079629433813,2_40,6A_2B,random
4.9232071292010655,3.1978613435850196,2_41,6A_2B,block
5.059555788478843,3.20060485573741,2_41,6A_2B,random
4.900935534535547,3.0783170385962255,2_42,6A_2B,block
4.999963241437934,3.013785506519476,2_42,6A_2B,random
4.964899991625076,3.1400999917389023,2_43,6A_2B,block
4.972950512826883,2.9705856188358752,2_43,6A_2B,random
4.791766627257805,3.0334219199059187,2_44,6A_2B,block
4.772347160447036,2.9008364541158125,2_44,6A_2B,random
4.798003661820866,3.0438312474914815,2_45,6A_2B,block
4.814290828216454,2.91077716740978,2_45,6A_2B,random
4.931668693489953,3.2683740348924117,2_46,6A_2B,block
5.081485138069738,3.2847663681746546,2_46,6A_2B,random
4.918064737288713,3.1335052336799074,2_47,6A_2B,block
5.0396741114034,3.0716229003690856,2_47,6A_2B,random
4.89877581698525,3.143952534202235,2_48,6A_2B,block
5.027819286585633,3.1372338105368733,2_48,6A_2B,random
4.914240588570033,3.1160809611473095,2_49,6A_2B,block
5.048939612605199,3.0758973614927543,2_49,6A_2B,random
4.937502765370458,3.092302098884017,2_50,6A_2B,block
4.987523906394399,3.0229967734691177,2_50,6A_2B,random
4.871454813548837,3.0684130823461135,2_51,6A_2B,block
4.975544748315166,2.942162716999607,2_51,6A_2B,random
4.921117834700878,3.094505041662643,2_52,6A_2B,block
4.990014914034969,3.0287181440963944,2_52,6A_2B,random
4.856419516378801,3.276786057367045,2_53,6A_2B,block
4.899340822421049,3.3353625910862386,2_53,6A_2B,random
4.739848772171651,3.039970356845086,2_54,6A_2B,block
4.7452524017810855,2.91843554474762,2_54,6A_2B,random
4.874531791373513,3.0777565846430885,2_55,6A_2B,block
4.997615602408742,2.99382573029305,2_55,6A_2B,random
4.911423947562039,3.1199926114492267,2_56,6A_2B,block
5.023647665840484,3.0682931254193795,2_56,6A_2B,random
4.952900523691668,3.1496941761857333,2_57,6A_2B,block
4.981946363916847,3.0447350211985613,2_57,6A_2B,random
4.886175636152148,3.0995163639680055,2_58,6A_2B,block
5.001629599895349,3.0171091150694433,2_58,6A_2B,random
4.912197914040194,3.1433661171531826,2_59,6A_2B,block
5.04756941941998,3.113689554012347,2_59,6A_2B,random
4.911573492384807,3.0709779976854485,2_60,6A_2B,block
4.893146550893626,2.9254577267727235,2_60,6A_2B,random
4.943299999999172,3.13699999999521,2_61,6A_2B,block
4.984045662064723,3.0172618129710194,2_61,6A_2B,random
4.881383525794104,3.102057434231341,2_62,6A_2B,block
4.987643618873253,3.036194294938617,2_62,6A_2B,random
4.875821328639766,3.074289225262137,2_63,6A_2B,block
4.940133183564105,2.9813616579226054,2_63,6A_2B,random
4.933113395279704,3.11003730984322,2_64,6A_2B,block
4.954897709180611,2.958026940360929,2_64,6A_2B,random
4.906540353101349,3.0909843013267317,2_65,6A_2B,block
5.0115781953466865,3.017864759365204,2_65,6A_2B,random
4.9564427577113,3.351888107509879,2_66,6A_2B,block
5.04830047033986,3.279288462162227,2_66,6A_2B,random
4.933865485072252,3.308405785735791,2_67,6A_2B,block
5.09227924646375,3.2956364580043256,2_67,6A_2B,random
4.913631500096912,3.119405116423647,2_68,6A_2B,block
4.981698576919506,3.1100666891424726,2_68,6A_2B,random
4.884640193574234,3.0439374434682764,2_69,6A_2B,block
4.945957894880417,2.968715187274663,2_69,6A_2B,random
4.83861348116104,3.0492474491240418,2_70,6A_2B,block
4.879411850732687,2.9310377886353987,2_70,6A_2B,random
4.826097201071931,3.025271901359345,2_71,6A_2B,block
4.814403790160563,2.908655202321764,2_71,6A_2B,random
4.861030050286961,3.0757441178063627,2_72,6A_2B,block
4.958984049661293,2.9888640465198364,2_72,6A_2B,random
4.907496249914557,3.1120991095920805,2_73,6A_2B,block
4.987682060965531,3.0006779280690554,2_73,6A_2B,random
4.957527773765818,3.1287121735514605,2_74,6A_2B,block
4.931208904282871,3.121815742599572,2_74,6A_2B,random
4.942757541256335,3.4072901002789933,2_75,6A_2B,block
5.04218388732797,3.4057632822895574,2_75,6A_2B,random
4.922163868341864,3.205881538392136,2_76,6A_2B,block
5.058809732729355,3.151649901680293,2_76,6A_2B,random
4.841834984017918,3.0727719151257946,2_77,6A_2B,block
4.858749968415161,3.039784287884462,2_77,6A_2B,random
4.9151796521835776,3.2029213401589374,2_78,6A_2B,block
5.037378010025124,3.230304058310356,2_78,6A_2B,random
4.899459533083517,3.1247039908889493,2_79,6A_2B,block
5.029671987219248,3.0824889515570737,2_79,6A_2B,random
4.917898653599764,3.184666562876812,2_80,6A_2B,block
5.0188535711266375,3.153438588182341,2_80,6A_2B,random
4.871730923728653,3.08520050939802,2_81,6A_2B,block
4.971573771308677,2.990646473351026,2_81,6A_2B,random
4.894717966404316,3.1040313757282356,2_82,6A_2B,block
4.918813634392567,3.0993645145243285,2_82,6A_2B,random
4.859276240063513,3.057194771415948,2_83,6A_2B,block
4.930727425420893,2.9347775872567428,2_83,6A_2B,random
4.92720620075945,3.2919610031906474,2_84,6A_2B,block
5.0221657424791815,3.3160349521120414,2_84,6A_2B,random
4.976409611690014,3.385093934347295,2_85,6A_2B,block
5.028792894469127,3.3903539542322485,2_85,6A_2B,random
4.885928259354252,3.0892710852406062,2_86,6A_2B,block
4.999385822909041,3.020632871555926,2_86,6A_2B,random
4.843840488418483,3.0411792811888536,2_87,6A_2B,block
4.8936905611704535,2.910032006223342,2_87,6A_2B,random
4.892137820602352,3.1247117094721437,2_88,6A_2B,block
5.022641126738634,3.0707222304969464,2_88,6A_2B,random
4.930398958012573,3.1894934024944845,2_89,6A_2B,block
5.036294903945311,3.143043087775746,2_89,6A_2B,random
