IP (eV),EA (eV),poly_id,comp,poly_type
5.907447911176024,4.025111330873425,5_0,6A_2B,block
5.898501968105925,3.9701617610896345,5_0,6A_2B,random
6.041331511977509,4.019174726313077,5_1,6A_2B,block
6.166068378502512,4.018693117670529,5_1,6A_2B,random
5.770748741223539,3.9728608948327313,5_2,6A_2B,block
5.808836490089164,3.893301616784523,5_2,6A_2B,random
5.971980921202887,4.007093024393042,5_3,6A_2B,block
6.028474688470859,3.945274498955873,5_3,6A_2B,random
5.909998607288989,3.972824408707771,5_4,6A_2B,block
5.910776414974226,3.944717484671317,5_4,6A_2B,random
6.001187104909938,4.034354312851922,5_5,6A_2B,block
6.124169263096862,3.994658529665874,5_5,6A_2B,random
6.0713942682311375,4.047213302221114,5_6,6A_2B,block
6.185806690416228,4.0443644726932115,5_6,6A_2B,random
5.999291790177315,4.021588190324853,5_7,6A_2B,block
6.12298566397579,3.963344928923742,5_7,6A_2B,random
6.0543987553809036,4.010885971303517,5_8,6A_2B,block
6.124470607757329,4.04909717127082,5_8,6A_2B,random
5.67309883330906,3.955294436512345,5_9,6A_2B,block
5.701778111555308,3.8557382214601814,5_9,6A_2B,random
6.05225126961685,4.097325888361073,5_10,6A_2B,block
6.15043793954664,4.12009050372248,5_10,6A_2B,random
5.797020046997387,3.9922745166664466,5_11,6A_2B,block
5.8774614936761616,3.939186736756569,5_11,6A_2B,random
5.898748834512554,3.9848155228069246,5_12,6A_2B,block
5.913632231327801,3.9056383894251656,5_12,6A_2B,random
5.969866510244112,3.9474887202202367,5_13,6A_2B,block
6.011532741135603,3.894036202588455,5_13,6A_2B,random
5.954422391583675,3.9806506511721693,5_14,6A_2B,block
5.985871973388644,3.938746923279772,5_14,6A_2B,random
5.872057261934328,3.988264267913376,5_15,6A_2B,block
5.895717684813862,3.919460533941562,5_15,6A_2B,random
5.926639044544895,3.9890896220178464,5_16,6A_2B,block
6.009483911920379,3.9060623654432396,5_16,6A_2B,random
5.986421773956955,4.011009095438521,5_17,6A_2B,block
6.106033351749945,3.9458453976713397,5_17,6A_2B,random
6.049515138790177,4.05684273451212,5_18,6A_2B,block
6.193443978682808,4.027062475488883,5_18,6A_2B,random
5.810221626973599,3.989949365908087,5_19,6A_2B,block
5.837632932679339,3.9499658359497984,5_19,6A_2B,random
5.771692292643131,3.9139892811827153,5_20,6A_2B,block
5.749549133794989,3.9057108692588893,5_20,6A_2B,random
5.866325841949986,3.9699408468017663,5_21,6A_2B,block
5.9000922762096115,3.8807999424417776,5_21,6A_2B,random
6.003456106147119,4.006774294783026,5_22,6A_2B,block
6.096735190213651,3.9843734293167152,5_22,6A_2B,random
6.05118536058456,4.102322499142635,5_23,6A_2B,block
6.216967380420943,4.0850568018418105,5_23,6A_2B,random
5.961190529251576,4.063541953549311,5_24,6A_2B,block
6.058298734178222,4.033051378601179,5_24,6A_2B,random
6.0562179036330015,4.076279855938492,5_25,6A_2B,block
6.229157325937411,4.04863161601969,5_25,6A_2B,random
5.9595407509656715,3.989083550170447,5_26,6A_2B,block
6.017699874074489,3.9233654516277894,5_26,6A_2B,random
6.000851342293657,3.9951861399044297,5_27,6A_2B,block
6.056266708128663,3.9660871393427186,5_27,6A_2B,random
5.812855852839029,4.00586424680158,5_28,6A_2B,block
5.81748625251228,3.9827302413720407,5_28,6A_2B,random
6.11120952891927,4.109263257223772,5_29,6A_2B,block
6.291208409674345,4.1151481188395405,5_29,6A_2B,random
5.425462753655374,3.9111562757731533,5_30,6A_2B,block
5.450001269470614,3.803719085448446,5_30,6A_2B,random
6.054278083011674,4.051737291635698,5_31,6A_2B,block
