IP (eV),EA (eV),poly_id,comp,poly_type
5.741085276289479,2.5671999829010064,1_0,6A_2B,block
5.748934513463457,2.599441319521403,1_0,6A_2B,random
5.747297835050997,2.645841450079553,1_1,6A_2B,block
5.7684705070826015,2.6431307041088874,1_1,6A_2B,random
5.659929006887397,2.534436317616395,1_2,6A_2B,block
5.660027276032077,2.5530419618223084,1_2,6A_2B,random
5.748263433210759,2.5948364644392283,1_3,6A_2B,block
5.748775244641282,2.6064939311888193,1_3,6A_2B,random
5.729568730652986,2.5680114282059585,1_4,6A_2B,block
5.73906807196876,2.5873183159797257,1_4,6A_2B,random
5.735679117420853,2.91560096141361,1_5,6A_2B,block
5.734596937482102,2.819919664592634,1_5,6A_2B,random
5.756482499805047,2.904100810375091,1_6,6A_2B,block
5.784730097782209,2.8547362229977873,1_6,6A_2B,random
5.745811308795275,2.5450279508000597,1_7,6A_2B,block
5.745055176063769,2.5837289784123585,1_7,6A_2B,random
5.749833865952807,2.6461750096581884,1_8,6A_2B,block
5.766965456354583,2.637624800066776,1_8,6A_2B,random
5.626498145771875,2.4880926112541477,1_9,6A_2B,block
5.627382831390685,2.4977278136507146,1_9,6A_2B,random
5.757881800838835,2.943323290193858,1_10,6A_2B,block
5.787729119329818,2.850193073069269,1_10,6A_2B,random
5.671040579707784,2.5439561681980845,1_11,6A_2B,block
5.709579848524813,2.5556466342354938,1_11,6A_2B,random
5.726979555188627,2.532428935850453,1_12,6A_2B,block
5.727849894961279,2.549998073279481,1_12,6A_2B,random
5.726206273899373,2.5336691002195777,1_13,6A_2B,block
5.7174989857516,2.5388106624872284,1_13,6A_2B,random
5.7396357590575775,2.53875477228636,1_14,6A_2B,block
5.743190494156389,2.562895211377352,1_14,6A_2B,random
5.730887886093015,2.6524596184508193,1_15,6A_2B,block
5.715368913806227,2.646724147977197,1_15,6A_2B,random
5.72403642730645,2.532422899119759,1_16,6A_2B,block
5.719612147297562,2.545150681562484,1_16,6A_2B,random
5.73460185514092,2.5497965608749746,1_17,6A_2B,block
5.747101804014294,2.5804015673498397,1_17,6A_2B,random
5.754666208270672,2.9663155822610743,1_18,6A_2B,block
5.78010684431724,2.941606727471358,1_18,6A_2B,random
5.690115060664647,2.575547354682663,1_19,6A_2B,block
5.711937872481423,2.5752313566634184,1_19,6A_2B,random
5.6861805692199106,2.604146186471273,1_20,6A_2B,block
5.658422545083431,2.64057326277533,1_20,6A_2B,random
5.709112967837107,2.5254775232945375,1_21,6A_2B,block
5.701982340097512,2.529269720690144,1_21,6A_2B,random
5.772893357155235,2.767809593702365,1_22,6A_2B,block
5.768731057614122,2.713389244117275,1_22,6A_2B,random
5.764368383446416,3.286801961241858,1_23,6A_2B,block
5.787487271812781,3.1882896034593577,1_23,6A_2B,random
5.739891582853417,2.568990577030827,1_24,6A_2B,block
5.760141150674409,2.611367791778096,1_24,6A_2B,random
5.757291591944391,3.1478410524901435,1_25,6A_2B,block
5.793287932689258,2.993328598119049,1_25,6A_2B,random
5.717264323930705,2.5370452542834085,1_26,6A_2B,block
5.706259221533834,2.531764178120512,1_26,6A_2B,random
5.737491330748217,2.5599612189105474,1_27,6A_2B,block
5.744973344799663,2.587386280663206,1_27,6A_2B,random
5.7088586403498915,2.6637158198771425,1_28,6A_2B,block
5.712931775570972,2.621974794053072,1_28,6A_2B,random
5.7828005617318965,3.5202780490500616,1_29,6A_2B,block
5.8382776185558445,3.468523943929705,1_29,6A_2B,random
5.389587713535567,2.5032981152651534,1_30,6A_2B,block
5.429967483364109,2.4836230447303467,1_30,6A_2B,random
5.7520985148161605,3.1845475587578767,1_31,6A_2B,block
5.77869795282222,3.1025069449534652,1_31,6A_2B,random
5.649373066882253,2.573738342308831,1_32,6A_2B,block
5.677818408946007,2.577386394765022,1_32,6A_2B,random
5.734204989674252,2.648065264562355,1_33,6A_2B,block
5.737316309596622,2.606728230279219,1_33,6A_2B,random
5.755910730667222,3.0485165678471393,1_34,6A_2B,block
5.78349008668331,2.8757580673567515,1_34,6A_2B,random
5.720447408737318,2.547829685083867,1_35,6A_2B,block
5.728654962133837,2.573160602368919,1_35,6A_2B,random
5.743607621248843,2.603942724814388,1_36,6A_2B,block
5.7505442238777285,2.6082331336624325,1_36,6A_2B,random
5.589482128686303,2.519785498025615,1_37,6A_2B,block
5.589693903862806,2.5191526385134146,1_37,6A_2B,random
5.514028766871473,2.5132138259170027,1_38,6A_2B,block
5.586384915076254,2.497685130119705,1_38,6A_2B,random
5.73684188963424,2.5531146471943416,1_39,6A_2B,block
5.749371512858833,2.5803489441814587,1_39,6A_2B,random
5.685366133252252,2.549644964523371,1_40,6A_2B,block
5.714859550965317,2.5597661500039472,1_40,6A_2B,random
5.749511856102516,2.80218618027022,1_41,6A_2B,block
5.768532443369897,2.6811341984865686,1_41,6A_2B,random
