IP (eV),EA (eV),poly_id,comp,poly_type
5.304393451576744,2.9397208978179368,7_0,6A_2B,block
5.336221892670157,2.8504531645152356,7_0,6A_2B,random
5.330596103783939,3.0881724421778056,7_1,6A_2B,block
5.409916476917744,3.1392512987223373,7_1,6A_2B,random
5.292657589042559,2.9399701220276153,7_2,6A_2B,block
5.326468988329005,2.829086368334459,7_2,6A_2B,random
5.325499453987877,2.9728544307726024,7_3,6A_2B,block
5.370335281587584,2.9046915416309576,7_3,6A_2B,random
5.302239691864121,2.9657351544546353,7_4,6A_2B,block
5.350386838837215,2.9188307334711743,7_4,6A_2B,random
5.320916567708354,3.1956271838778987,7_5,6A_2B,block
5.4099626463005865,3.2124458314232487,7_5,6A_2B,random
5.345492770623745,3.206594216099357,7_6,6A_2B,block
5.444672175362683,3.258755756941457,7_6,6A_2B,random
5.321048084432593,2.9639726949489256,7_7,6A_2B,block
5.382558428869023,2.9330794577296717,7_7,6A_2B,random
5.341290035972365,3.0508241720728986,7_8,6A_2B,block
5.410009342886052,3.087762343377446,7_8,6A_2B,random
5.265328923694265,2.925964585775203,7_9,6A_2B,block
5.243299254321836,2.8595786811852184,7_9,6A_2B,random
5.3492020660445,3.256268172768557,7_10,6A_2B,block
5.423074472763995,3.292938278749946,7_10,6A_2B,random
5.284267707821195,2.9562237656386214,7_11,6A_2B,block
5.336661147805044,2.9149657487296605,7_11,6A_2B,random
5.293947989594078,2.9519173800657565,7_12,6A_2B,block
5.334564762540008,2.874744266728786,7_12,6A_2B,random
5.3071302663429005,2.923412739574828,7_13,6A_2B,block
5.356915497891759,2.870665911437146,7_13,6A_2B,random
5.293389618292869,2.9745969316687324,7_14,6A_2B,block
5.336805826398352,2.9138124131241776,7_14,6A_2B,random
5.275478219052293,3.0154742574498345,7_15,6A_2B,block
5.292351550757513,3.0288690550567794,7_15,6A_2B,random
5.301886938729746,2.9743000823903007,7_16,6A_2B,block
5.3571649282634075,2.8794106045958117,7_16,6A_2B,random
5.310806689712883,2.9814868790419045,7_17,6A_2B,block
5.3924332446578305,2.9133221344679128,7_17,6A_2B,random
5.343686159188797,3.1839144861687028,7_18,6A_2B,block
5.432401064865017,3.1623769681546374,7_18,6A_2B,random
5.2785456375943625,3.0053719477897713,7_19,6A_2B,block
5.289411470542393,2.945535533888757,7_19,6A_2B,random
5.2819860607886255,2.995621059056325,7_20,6A_2B,block
5.320590110544352,2.987994399382669,7_20,6A_2B,random
5.287148888701086,2.9627252898794127,7_21,6A_2B,block
5.331019140738858,2.89257931618757,7_21,6A_2B,random
5.309510218469185,3.1000553696287403,7_22,6A_2B,block
5.391228314099896,3.089265415534034,7_22,6A_2B,random
5.349743087031468,3.440725258214629,7_23,6A_2B,block
5.456494072729441,3.4606844100256837,7_23,6A_2B,random
5.335940724294427,3.0253192847737727,7_24,6A_2B,block
5.420100396907015,2.9749223318516385,7_24,6A_2B,random
5.3498790521533115,3.352611972580708,7_25,6A_2B,block
5.45063781654987,3.229749292520478,7_25,6A_2B,random
5.309821935592813,2.9910778112152747,7_26,6A_2B,block
5.368489377941333,2.9186505504687736,7_26,6A_2B,random
5.312114974827973,2.9955306484522835,7_27,6A_2B,block
5.359981078988437,3.000828699811958,7_27,6A_2B,random
5.287640241449335,3.06725060710037,7_28,6A_2B,block
5.312263521290941,3.0641771281692205,7_28,6A_2B,random
5.340105853410852,3.576760860783496,7_29,6A_2B,block
5.464704040111595,3.5700317664949157,7_29,6A_2B,random
5.137793330492453,2.9094376891196543,7_30,6A_2B,block
5.142704331659663,2.7878996643891027,7_30,6A_2B,random
5.3383954809028324,3.3589986379643655,7_31,6A_2B,block
5.425177488713375,3.3345489332404545,7_31,6A_2B,random
5.2634638666400395,2.9550988194711034,7_32,6A_2B,block
5.296109944846307,2.8560632912998454,7_32,6A_2B,random
