IP (eV),EA (eV),poly_id,comp,poly_type
6.232388980254028,2.141256685836473,0_0,2A_6B,block
6.162208791961573,1.9417320174422166,0_0,2A_6B,random
7.252988852630192,3.005232016666983,0_1,2A_6B,block
7.270813861327246,3.001989721553297,0_1,2A_6B,random
5.7335684217027385,1.752527690964657,0_2,2A_6B,block
5.734574097679147,1.6357922608396949,0_2,2A_6B,random
6.411155016541221,2.6102020311585297,0_3,2A_6B,block
6.438388362437133,2.5983817933266304,0_3,2A_6B,random
6.072082748383492,2.6255061783905793,0_4,2A_6B,block
6.060060785076903,2.6029913639895152,0_4,2A_6B,random
6.60826819617679,3.494883073312345,0_5,2A_6B,block
6.662855762221218,3.48013013010753,0_5,2A_6B,random
7.194461618058057,3.5514135963055535,0_6,2A_6B,block
7.16632578378385,3.5130029412945643,0_6,2A_6B,random
6.914836115826968,1.960301109466977,0_7,2A_6B,block
6.910319824137723,1.9177992431473754,0_7,2A_6B,random
7.049764247616406,3.076634028016495,0_8,2A_6B,block
7.0475196155567215,3.0974316846434338,0_8,2A_6B,random
5.510635789550962,2.1338714629999247,0_9,2A_6B,block
5.540730333816866,2.1111138117995147,0_9,2A_6B,random
6.922943110649598,3.89449201919104,0_10,2A_6B,block
6.908032053970414,3.772958507442441,0_10,2A_6B,random
5.6680490667123635,2.5383511732250534,0_11,2A_6B,block
5.75934879348819,2.533683094130051,0_11,2A_6B,random
6.071419311285341,2.0711180195037144,0_12,2A_6B,block
6.097776507698104,2.0854771279682853,0_12,2A_6B,random
6.318410653447605,1.9878882964113582,0_13,2A_6B,block
6.338289548549884,1.9710261101176776,0_13,2A_6B,random
6.277666114896725,2.303750287424148,0_14,2A_6B,block
6.306969081201617,2.309088523331575,0_14,2A_6B,random
6.057648825936948,2.8154478472826017,0_15,2A_6B,block
6.10448521040918,2.8405478978827183,0_15,2A_6B,random
6.314630993384268,1.9963844065178649,0_16,2A_6B,block
6.323536334856953,1.9856605403616645,0_16,2A_6B,random
6.763101036343606,2.238941897154776,0_17,2A_6B,block
6.77079861865438,2.2606027394892765,0_17,2A_6B,random
7.396194409718698,3.5228476462571816,0_18,2A_6B,block
7.383150462117759,3.488183521100166,0_18,2A_6B,random
5.674149735383592,2.646222101802321,0_19,2A_6B,block
5.80844234041337,2.6388617796069282,0_19,2A_6B,random
5.662299938138173,2.9198040946214396,0_20,2A_6B,block
5.667285343727009,2.8971316509624994,0_20,2A_6B,random
5.991567489057903,2.249216324702788,0_21,2A_6B,block
6.030888632298291,2.279549238328813,0_21,2A_6B,random
6.826201442168854,3.190251880409813,0_22,2A_6B,block
6.8462500698809325,3.16143938348611,0_22,2A_6B,random
7.4976047603881515,3.9769803436319506,0_23,2A_6B,block
7.505665474322622,3.9316638902505847,0_23,2A_6B,random
6.29958233663929,2.5023540012939325,0_24,2A_6B,block
6.277620371988579,2.5718029549394608,0_24,2A_6B,random
7.4905603641813245,3.9952627264082015,0_25,2A_6B,block
7.510164950688262,3.901713437895905,0_25,2A_6B,random
6.582260930066182,2.239744409249996,0_26,2A_6B,block
6.598471103164,2.3370090985154865,0_26,2A_6B,random
6.4568380262186285,2.5764743426559367,0_27,2A_6B,block
6.448648283667925,2.5876988062186492,0_27,2A_6B,random
5.818835231764003,3.0919868125156107,0_28,2A_6B,block
5.900470969780108,3.106394143580378,0_28,2A_6B,random
7.626112982057881,4.1496577664786045,0_29,2A_6B,block
7.659573624434468,4.090320925424042,0_29,2A_6B,random
5.0028324385310805,1.7704361430539475,0_30,2A_6B,block
5.104543283665106,1.5577993458924775,0_30,2A_6B,random
7.321202716092977,3.8423234110853652,0_31,2A_6B,block
7.325640211945428,3.7692627096665516,0_31,2A_6B,random
5.653716764249633,2.517641673825688,0_32,2A_6B,block
5.630166572070683,2.5093212815125407,0_32,2A_6B,random
6.677073502462366,3.2018701581188775,0_33,2A_6B,block
6.662459686032685,3.134831151680868,0_33,2A_6B,random
6.9755747844978515,4.003785888378788,0_34,2A_6B,block
6.9691491326873765,3.917957105012457,0_34,2A_6B,random
6.028502654504871,2.3888189484455564,0_35,2A_6B,block
