IP (eV),EA (eV),poly_id,comp,poly_type
5.34301221327991,2.4811197209095717,2_0,2A_6B,block
5.389226177605611,2.3739977506576473,2_0,2A_6B,random
5.557814935062864,3.1500045839922106,2_1,2A_6B,block
5.83194675258906,3.2340520760846205,2_1,2A_6B,random
5.293369856693683,2.4381318549286357,2_2,2A_6B,block
5.327490799619807,2.29609160257945,2_2,2A_6B,random
5.459992008559395,2.7962062485238017,2_3,2A_6B,block
5.527747243480005,2.748611297475073,2_3,2A_6B,random
5.404246087141779,2.78507942494229,2_4,2A_6B,block
5.460414998496808,2.754087388845785,2_4,2A_6B,random
5.523876765502813,3.483129385818428,2_5,2A_6B,block
5.785611296321475,3.463698043988587,2_5,2A_6B,random
5.615509585101796,3.5544315071002113,2_6,2A_6B,block
5.929313102975238,3.554466722418778,2_6,2A_6B,random
5.494396646319014,2.5767541213049707,2_7,2A_6B,block
5.65651004212146,2.635266893651231,2_7,2A_6B,random
5.563726221238568,3.170244804590423,2_8,2A_6B,block
5.8008103910899,3.1941869061421233,2_8,2A_6B,random
5.195399967536131,2.509400018030385,2_9,2A_6B,block
5.179809042674698,2.4234730358006296,2_9,2A_6B,random
5.6407627067956065,3.8934070889677836,2_10,2A_6B,block
5.912846141294873,3.788723154406259,2_10,2A_6B,random
5.231852968132484,2.7421682152467097,2_11,2A_6B,block
5.306890944459891,2.7366894577359755,2_11,2A_6B,random
5.373382459246953,2.542682672848129,2_12,2A_6B,block
5.428191019730683,2.52403512133884,2_12,2A_6B,random
5.400479409200603,2.5243087793735435,2_13,2A_6B,block
5.487418612234189,2.5036291467841663,2_13,2A_6B,random
5.431242761504961,2.5947380438216605,2_14,2A_6B,block
5.496123408312673,2.5992484575484447,2_14,2A_6B,random
5.350768131970316,2.8902216555902065,2_15,2A_6B,block
5.35259360753682,2.9390056590341525,2_15,2A_6B,random
5.421821790731418,2.53562912529211,2_16,2A_6B,block
5.492943531885558,2.5148272488206045,2_16,2A_6B,random
5.484383574583817,2.651990087622923,2_17,2A_6B,block
5.671311789613522,2.702243676368793,2_17,2A_6B,random
5.589568510661502,3.4766678204442503,2_18,2A_6B,block
5.8805459546527015,3.447530307087772,2_18,2A_6B,random
5.224539358314377,2.7873508668883273,2_19,2A_6B,block
5.254638942522822,2.801148960025964,2_19,2A_6B,random
5.393083669156616,2.8826351412260554,2_20,2A_6B,block
5.369056876101739,2.9610525946448787,2_20,2A_6B,random
5.32374961992405,2.5812860133063418,2_21,2A_6B,block
5.3580042530510195,2.5972140474434466,2_21,2A_6B,random
5.65287041043444,3.1883472131102693,2_22,2A_6B,block
5.736188344489959,3.2489259347667314,2_22,2A_6B,random
5.622519019303491,3.94462118836839,2_23,2A_6B,block
