IP (eV),EA (eV),poly_id,comp,poly_type
5.980430616877691,2.0363768291750155,6_0,2A_6B,block
5.9401780813749365,1.9847734387684661,6_0,2A_6B,random
6.324825429777034,2.9950205838846298,6_1,2A_6B,block
6.46838180134988,2.918088886039038,6_1,2A_6B,random
5.657796501481197,1.8299586042232667,6_2,2A_6B,block
5.619426599964501,1.7918088023426542,6_2,2A_6B,random
6.107361577406957,2.5792741616527577,6_3,2A_6B,block
6.099751976426218,2.537201653937683,6_3,2A_6B,random
5.912115238877745,2.5668063817021354,6_4,2A_6B,block
5.878441432124898,2.567012621606111,6_4,2A_6B,random
6.176682569439095,3.4669933274735953,6_5,2A_6B,block
6.264472654170111,3.361711321562396,6_5,2A_6B,random
6.365042334566103,3.5240500061767315,6_6,2A_6B,block
6.52687116268562,3.4098455724574306,6_6,2A_6B,random
6.279992609122804,1.9857393114828066,6_7,2A_6B,block
6.352937537207602,2.0089060962559606,6_7,2A_6B,random
6.305762463057319,3.0467957558050713,6_8,2A_6B,block
6.390998568388912,2.918789807740946,6_8,2A_6B,random
5.476127845782751,1.9590695216097131,6_9,2A_6B,block
5.450587447475691,2.0703024918702706,6_9,2A_6B,random
6.3164468611091795,3.8050808456047074,6_10,2A_6B,block
6.440603333127363,3.6660101520777517,6_10,2A_6B,random
5.600494766875931,2.475066633195379,6_11,2A_6B,block
5.579807912218591,2.467933604763775,6_11,2A_6B,random
5.905402336994902,2.0437374886515505,6_12,2A_6B,block
5.903778437308437,2.0548325259348954,6_12,2A_6B,random
6.047275615350896,1.9972465254860092,6_13,2A_6B,block
6.0561372751203315,1.9938139582747734,6_13,2A_6B,random
5.997683665392691,2.2600885282373966,6_14,2A_6B,block
6.011646440866855,2.243976312706046,6_14,2A_6B,random
5.874511695173199,2.7514941315331107,6_15,2A_6B,block
5.842846971916431,2.7736155134794713,6_15,2A_6B,random
6.0483983841863544,1.9765254071253728,6_16,2A_6B,block
6.0535096517966505,1.9857007204810213,6_16,2A_6B,random
6.220515993222312,2.211434610996387,6_17,2A_6B,block
6.259365551384471,2.1994433186652307,6_17,2A_6B,random
6.370668953590519,3.47524907722984,6_18,2A_6B,block
6.52112693587889,3.4126835800546065,6_18,2A_6B,random
5.579212408808965,2.5607245038466298,6_19,2A_6B,block
5.64038476020794,2.6244703875081488,6_19,2A_6B,random
5.643535627904605,2.805943482758197,6_20,2A_6B,block
5.583269027737924,2.8263274808050465,6_20,2A_6B,random
5.831708381001759,2.2085644386934957,6_21,2A_6B,block
5.819583777048448,2.2254967183688406,6_21,2A_6B,random
6.2402140149740735,3.115494274272257,6_22,2A_6B,block
6.331439428260028,3.0989667309404085,6_22,2A_6B,random
6.375737396381306,3.923327017483885,6_23,2A_6B,block
6.571520560700785,3.8574391833630868,6_23,2A_6B,random
6.073197757942017,2.3862916239762066,6_24,2A_6B,block
6.09000817743508,2.452004509341505,6_24,2A_6B,random
6.371030788537979,3.9372214775998913,6_25,2A_6B,block
6.588979215717788,3.8099798954966366,6_25,2A_6B,random
6.101100486987493,2.229999398393449,6_26,2A_6B,block
6.096876941264164,2.296105088893392,6_26,2A_6B,random
6.136781662136517,2.5156976569842797,6_27,2A_6B,block
6.182960416957788,2.476390174102474,6_27,2A_6B,random
5.70821184820891,3.0453331064595925,6_28,2A_6B,block
5.686041355623079,2.9305329627141736,6_28,2A_6B,random
6.477588241117809,4.15296268844976,6_29,2A_6B,block
6.735735417158599,4.003025396746927,6_29,2A_6B,random
