IP (eV),EA (eV),poly_id,comp,poly_type
5.777474679792182,1.875324159717475,4_0,2A_6B,block
5.828101228812958,1.7960477652090876,4_0,2A_6B,random
6.023807773995175,2.955158942131524,4_1,2A_6B,block
6.154317653034832,2.8335601522658713,4_1,2A_6B,random
5.586758645235983,1.5177025095269598,4_2,2A_6B,block
5.555389982099475,1.5071194845753455,4_2,2A_6B,random
5.935627228433759,2.5561286514642214,4_3,2A_6B,block
5.941468022710767,2.5141538038921647,4_3,2A_6B,random
5.786678234841093,2.5182002789842968,4_4,2A_6B,block
5.791550401795558,2.4811597254928026,4_4,2A_6B,random
5.95125291296117,3.4362089221027112,4_5,2A_6B,block
6.004934264860704,3.3734096124683774,4_5,2A_6B,random
6.068343471892479,3.486196941031654,4_6,2A_6B,block
6.226685660021396,3.3695043676157193,4_6,2A_6B,random
5.997437437180814,1.7571569829237916,4_7,2A_6B,block
6.06912589527138,1.7659466394580172,4_7,2A_6B,random
6.026226968424025,2.985327364464661,4_8,2A_6B,block
6.136697692451772,2.848841924857388,4_8,2A_6B,random
5.4171987106669,1.937394179655905,4_9,2A_6B,block
5.3937589900001015,1.9228980714000854,4_9,2A_6B,random
6.05755092064785,3.8328885950024105,4_10,2A_6B,block
6.204429227909384,3.603109308885019,4_10,2A_6B,random
5.504032592392444,2.426944605630876,4_11,2A_6B,block
5.53513158395626,2.3683026638379614,4_11,2A_6B,random
5.777053925073169,1.863455550652704,4_12,2A_6B,block
5.785811299806877,1.8540716718475334,4_12,2A_6B,random
5.874479657115263,1.76255100599418,4_13,2A_6B,block
5.883808967140958,1.7734248654855715,4_13,2A_6B,random
5.847345541687169,2.1741264022588354,4_14,2A_6B,block
5.8661208912441705,2.153448186225143,4_14,2A_6B,random
5.745509857636486,2.728488075029438,4_15,2A_6B,block
5.734128282485698,2.7253833484315453,4_15,2A_6B,random
5.881315355611677,1.7671736828813822,4_16,2A_6B,block
5.88603906203562,1.7577543689836268,4_16,2A_6B,random
5.969144396689999,2.0541951707352193,4_17,2A_6B,block
6.0470358880694235,2.055113045596936,4_17,2A_6B,random
6.076458148790211,3.4787538427685503,4_18,2A_6B,block
6.2113709489963576,3.382388120773032,4_18,2A_6B,random
5.496549034426684,2.4837782473357812,4_19,2A_6B,block
5.504006690604088,2.523343057415418,4_19,2A_6B,random
5.511200283745742,2.845099684200519,4_20,2A_6B,block
5.5201807712142195,2.776055575794877,4_20,2A_6B,random
5.707374154082148,2.103394423979059,4_21,2A_6B,block
5.714773231115962,2.094415669033282,4_21,2A_6B,random
6.043359051376995,3.1109226556916774,4_22,2A_6B,block
6.076411248270183,3.066854333506214,4_22,2A_6B,random
6.073547394869475,3.913309874302301,4_23,2A_6B,block
6.25274296909037,3.789786344546199,4_23,2A_6B,random
5.896117945705665,2.3152259132079376,4_24,2A_6B,block
5.9498217996629075,2.2897535241411227,4_24,2A_6B,random
6.076316120087904,3.933302742026252,4_25,2A_6B,block
6.269860593772065,3.7636432057644016,4_25,2A_6B,random
5.899216645900175,2.0914576011517454,4_26,2A_6B,block
5.881815867172176,2.1325469362883567,4_26,2A_6B,random
5.940489851675401,2.471434872970903,4_27,2A_6B,block
5.994174486403981,2.4133941734259805,4_27,2A_6B,random
5.611479182500091,3.0118479353152434,4_28,2A_6B,block
5.602077646919771,2.9063710654218236,4_28,2A_6B,random
6.173479328910526,4.139949717115498,4_29,2A_6B,block
6.4044811130905,3.9811765343474796,4_29,2A_6B,random
4.961676166263127,1.6462818217241848,4_30,2A_6B,block
4.9597495577467905,1.5254355309366332,4_30,2A_6B,random
6.047887362228559,3.7889754554680946,4_31,2A_6B,block
6.198167864406113,3.700240225995582,4_31,2A_6B,random
5.519818438460225,2.4664951261982155,4_32,2A_6B,block
5.518681579727266,2.434430631897346,4_32,2A_6B,random
5.966112115678117,3.1269361770208914,4_33,2A_6B,block
6.032127686434611,2.9756483563189833,4_33,2A_6B,random
6.063121384530822,3.9849113433088323,4_34,2A_6B,block
6.231432017629374,3.705573911788901,4_34,2A_6B,random
5.760706202571942,2.2870820239546337,4_35,2A_6B,block
5.764819958991159,2.267350191879746,4_35,2A_6B,random
5.995062435656932,2.9154664175878136,4_36,2A_6B,block
6.083112502475559,2.750106900538902,4_36,2A_6B,random
5.397419758025858,1.9326687426865465,4_37,2A_6B,block
5.386510252849442,1.6582130684348761,4_37,2A_6B,random
4.92183116983002,1.9699898744001378,4_38,2A_6B,block
4.9995520751130655,1.795610274679176,4_38,2A_6B,random
5.988937264604771,2.1131334065191534,4_39,2A_6B,block
6.0719189371969975,2.101094922596201,4_39,2A_6B,random
5.5603690772467775,2.463846544016052,4_40,2A_6B,block
5.630752785045884,2.4050973418744572,4_40,2A_6B,random
6.032117685214361,3.119290882354326,4_41,2A_6B,block
6.1586077142855435,3.054110277289448,4_41,2A_6B,random
5.953981485211917,2.0535030770716762,4_42,2A_6B,block
5.983616503342757,2.0458821351466794,4_42,2A_6B,random
5.733802131600805,2.0146798965194805,4_43,2A_6B,block
5.690854087765641,1.9506186826468175,4_43,2A_6B,random
5.056254578497122,1.912984178819472,4_44,2A_6B,block
5.053721801854093,1.7291521649446477,4_44,2A_6B,random
5.055915655462215,1.3859908922243553,4_45,2A_6B,block
5.085692051155467,1.3035645868943502,4_45,2A_6B,random
6.067476499984106,3.4398907117526063,4_46,2A_6B,block
6.23241040753864,3.2403521220473093,4_46,2A_6B,random
5.963396131549111,2.9069283836285846,4_47,2A_6B,block
6.045610234571183,2.833290982185746,4_47,2A_6B,random
5.992382415747938,2.7758226437816615,4_48,2A_6B,block
6.063056288492797,2.681045777313651,4_48,2A_6B,random
6.071195936562557,2.0564190284637034,4_49,2A_6B,block
6.214493025861163,2.008251183712677,4_49,2A_6B,random
5.858498327488119,2.12200203309036,4_50,2A_6B,block
5.860405348497451,2.129452698587963,4_50,2A_6B,random
5.941373224736462,1.621683636980574,4_51,2A_6B,block
5.9648502973835695,1.48845141903124,4_51,2A_6B,random
5.983866339171476,2.008885231898206,4_52,2A_6B,block
6.038194747176912,1.9942606138533996,4_52,2A_6B,random
5.8164284787317975,3.262727594720923,4_53,2A_6B,block
5.8186041772166766,3.2199840570566325,4_53,2A_6B,random
4.707461460033004,2.0824852654026857,4_54,2A_6B,block
4.733178900025152,1.895383209780324,4_54,2A_6B,random
5.903326437951654,1.7601458286410043,4_55,2A_6B,block
5.90912675533502,1.7720013095244407,4_55,2A_6B,random
6.0023549300070105,2.9067539592720304,4_56,2A_6B,block
6.077625504602122,2.8713168651409346,4_56,2A_6B,random
5.637079808670623,2.417992271588128,4_57,2A_6B,block
5.652973596820287,2.3577010723462535,4_57,2A_6B,random
5.974934897824431,1.872627034161797,4_58,2A_6B,block
6.037192884415495,1.8673584261406753,4_58,2A_6B,random
6.069073762234514,2.535060452387709,4_59,2A_6B,block
6.203631016122911,2.456877767254677,4_59,2A_6B,random
5.244725037027113,1.5739367253763852,4_60,2A_6B,block
5.261238866328143,1.5834848102153463,4_60,2A_6B,random
5.647899567398573,2.498399772375419,4_61,2A_6B,block
5.646061013597981,2.4989934884702936,4_61,2A_6B,random
5.982091114070547,1.8625335905997735,4_62,2A_6B,block
6.043832956319991,1.8759502772671062,4_62,2A_6B,random
5.905948712721105,1.5920466735083816,4_63,2A_6B,block
5.915904433117514,1.4940069354614827,4_63,2A_6B,random
5.65102162416599,2.1714289367485486,4_64,2A_6B,block
5.653379453334354,2.1643074925265813,4_64,2A_6B,random
6.016842239743609,1.7834476319845507,4_65,2A_6B,block
6.090336355322741,1.779751647609655,4_65,2A_6B,random
6.08946260514422,3.659647362908526,4_66,2A_6B,block
6.26999630886648,3.571359538005246,4_66,2A_6B,random
6.059443035851736,3.61735562965311,4_67,2A_6B,block
6.2249666462137245,3.432229623607908,4_67,2A_6B,random
5.757135219446886,2.827062380113443,4_68,2A_6B,block
5.771297358168553,2.8041508550282854,4_68,2A_6B,random
5.82541174979608,2.0067495982463215,4_69,2A_6B,block
5.831754179944008,1.8492885917942348,4_69,2A_6B,random
5.449593431737851,1.5518134955089067,4_70,2A_6B,block
5.423407147336001,1.5061160472310426,4_70,2A_6B,random
5.101359335966752,1.5906372965692872,4_71,2A_6B,block
5.114539887442671,1.4664852976473077,4_71,2A_6B,random
5.890383236534292,1.6669926285635386,4_72,2A_6B,block
5.8896349684227935,1.6848491933001444,4_72,2A_6B,random
