IP (eV),EA (eV),poly_id,comp,poly_type
5.8062380732572585,1.9969129317068863,6_0,4A_4B,alternating
5.82406517168646,2.2011068938323106,6_0,4A_4B,block
5.83773310105671,2.1099060221884107,6_0,4A_4B,random
6.216038579055636,2.7346598445127235,6_1,4A_4B,alternating
5.939013709920617,2.812792046211656,6_1,4A_4B,block
6.102930743339565,2.7723683124863463,6_1,4A_4B,random
5.6097588972965005,1.9007930660286054,6_2,4A_4B,alternating
5.6655327953404875,2.151403287979715,6_2,4A_4B,block
5.626414419386419,2.0496888503265196,6_2,4A_4B,random
5.966133606494509,2.3923427001612065,6_3,4A_4B,alternating
5.897485594448129,2.5021755077456267,6_3,4A_4B,block
5.946696933605917,2.44842589170207,6_3,4A_4B,random
5.788011333843252,2.407503204997162,6_4,4A_4B,alternating
5.812748101501589,2.49176123303984,6_4,4A_4B,block
5.809831176257724,2.4680338059113103,6_4,4A_4B,random
6.14941440055487,3.0596888938926847,6_5,4A_4B,alternating
5.917317217044675,3.2868064615049737,6_5,4A_4B,block
6.035040958060847,3.144020464289947,6_5,4A_4B,random
6.323127605084746,3.0807293707482843,6_6,4A_4B,alternating
5.956227518700832,3.2801060967290345,6_6,4A_4B,block
6.141271654553114,3.1644362206336867,6_6,4A_4B,random
6.1434143965367545,2.157907524962777,6_7,4A_4B,alternating
5.930761474551547,2.1951928464726964,6_7,4A_4B,block
6.055524161875803,2.1695726394962414,6_7,4A_4B,random
6.145648102422253,2.743741240454637,6_8,4A_4B,alternating
5.942664405500573,2.8263194037911297,6_8,4A_4B,block
6.070531425273196,2.7775734310600875,6_8,4A_4B,random
5.544599303699363,2.1226010166823674,6_9,4A_4B,alternating
5.554699936034931,2.136100107840821,6_9,4A_4B,block
5.51516142613948,2.1958881820443388,6_9,4A_4B,random
6.174812432801552,3.1528864822004437,6_10,4A_4B,alternating
5.951179942118206,3.5579919115153857,6_10,4A_4B,block
6.093655684235797,3.3253132587661107,6_10,4A_4B,random
5.7663417735492075,2.3847146303340345,6_11,4A_4B,alternating
5.63287972255689,2.4418183002167426,6_11,4A_4B,block
5.701255873631826,2.407772357323542,6_11,4A_4B,random
5.830969908498944,2.126779474516732,6_12,4A_4B,alternating
5.809532099937069,2.20482541776129,6_12,4A_4B,block
5.826037333022501,2.1800705021292677,6_12,4A_4B,random
5.951689361426245,2.1343463540857237,6_13,4A_4B,alternating
5.881765835371571,2.1780784188778335,6_13,4A_4B,block
5.910937855731975,2.1572857378483437,6_13,4A_4B,random
5.897589069117307,2.2800521848121145,6_14,4A_4B,alternating
5.846119863696689,2.306434623227266,6_14,4A_4B,block
5.868510519596076,2.299624195277439,6_14,4A_4B,random
5.738582281194839,2.7282105180419953,6_15,4A_4B,alternating
5.791246607362912,2.659670912690944,6_15,4A_4B,block
5.774122555214062,2.7002948332073835,6_15,4A_4B,random
5.965533528978049,2.097149313680892,6_16,4A_4B,alternating
5.8760633465984,2.1965125209290437,6_16,4A_4B,block
5.915565030327786,2.1475447422796536,6_16,4A_4B,random
6.127555184148133,2.2318443822222904,6_17,4A_4B,alternating
5.914937040750816,2.2732586883035273,6_17,4A_4B,block
6.01870720450289,2.2740374047715246,6_17,4A_4B,random
6.303045105040635,3.1620246855764527,6_18,4A_4B,alternating
5.965468455503995,3.296477137960819,6_18,4A_4B,block
6.1434323723165924,3.212978279307168,6_18,4A_4B,random
5.669904024328028,2.6122104766588587,6_19,4A_4B,alternating
5.630695911036902,2.4943155880513728,6_19,4A_4B,block
5.622061298761611,2.5209634563422956,6_19,4A_4B,random
5.558572055997118,2.6973876683049602,6_20,4A_4B,alternating
5.610185464397545,2.7110069001134316,6_20,4A_4B,block
5.58552181313141,2.730258545375218,6_20,4A_4B,random
5.794864056166284,2.261433812264961,6_21,4A_4B,alternating
5.7710188455237175,2.2758358978870996,6_21,4A_4B,block
5.78079327407456,2.271616146906452,6_21,4A_4B,random
6.137796322238881,2.890181479609346,6_22,4A_4B,alternating
5.960875104414462,2.9684119566873286,6_22,4A_4B,block
6.034948571701028,2.9161050677571683,6_22,4A_4B,random
6.362408600827363,3.4432670093520295,6_23,4A_4B,alternating
5.955638660104507,3.7246386477549285,6_23,4A_4B,block
6.16827389470069,3.580539822683775,6_23,4A_4B,random
6.008911485731602,2.428303104343153,6_24,4A_4B,alternating
5.885560559136941,2.383961527908947,6_24,4A_4B,block
5.960440415527621,2.430442169609938,6_24,4A_4B,random
6.391933438382723,3.1953509870418313,6_25,4A_4B,alternating
5.9575933440925395,3.7341901123943697,6_25,4A_4B,block
6.178602222442137,3.432952572058654,6_25,4A_4B,random
5.936671551338483,2.389281146250018,6_26,4A_4B,alternating
5.878382367418126,2.3110804159912384,6_26,4A_4B,block
5.918271241607981,2.3311389954320063,6_26,4A_4B,random
6.035870531703741,2.4040655231934975,6_27,4A_4B,alternating
5.908611145623533,2.461977659872113,6_27,4A_4B,block
5.974999772219426,2.4304181776346514,6_27,4A_4B,random
5.698195883790201,2.756290318629534,6_28,4A_4B,alternating
5.706017638984907,2.871676748378354,6_28,4A_4B,block
5.702397285569101,2.820128530784949,6_28,4A_4B,random
6.537679275092242,3.7003766316004953,6_29,4A_4B,alternating
5.953094539908028,3.9595437537083074,6_29,4A_4B,block
6.266792878792533,3.817224072176332,6_29,4A_4B,random
5.196166954881193,1.8098811251114235,6_30,4A_4B,alternating
5.141634932222596,2.1151002839437663,6_30,4A_4B,block
5.180582833443701,1.9520708329880638,6_30,4A_4B,random
6.253762447708178,3.3412016106868303,6_31,4A_4B,alternating
5.946342097508163,3.610215968607694,6_31,4A_4B,block
6.124381931838075,3.438241599431806,6_31,4A_4B,random
5.604426540494151,2.333478606603795,6_32,4A_4B,alternating
5.618179416059346,2.457104367848536,6_32,4A_4B,block
5.62960506619849,2.3878198611307977,6_32,4A_4B,random
6.122187659354192,2.6567252746333443,6_33,4A_4B,alternating
5.918209457914514,2.9163389953712717,6_33,4A_4B,block
6.030873663448611,2.7585905645430517,6_33,4A_4B,random
6.203189165690286,3.2016743542155592,6_34,4A_4B,alternating
5.954185247549827,3.7090151070714166,6_34,4A_4B,block
6.111760677350132,3.407166976951941,6_34,4A_4B,random
5.775125262074382,2.279461586419078,6_35,4A_4B,alternating
5.802488569744909,2.3466110152451654,6_35,4A_4B,block
5.794599660487473,2.3173615523545563,6_35,4A_4B,random
6.079873322243202,2.6741555923128795,6_36,4A_4B,alternating
5.929574629827748,2.7432343587293486,6_36,4A_4B,block
6.020162580593251,2.712751203369212,6_36,4A_4B,random
5.4961142132848,1.7286661461724486,6_37,4A_4B,alternating
5.515931854924765,2.1268917732645036,6_37,4A_4B,block
5.519697180907288,1.9302382835301857,6_37,4A_4B,random
