IP (eV),EA (eV),poly_id,comp,poly_type
5.966897174124652,1.5401270600923835,3_0,4A_4B,alternating
6.085310799171238,1.8154606763570675,3_0,4A_4B,block
6.03435582929885,1.688540827362194,3_0,4A_4B,random
6.730207868580095,2.653935166563894,3_1,4A_4B,alternating
6.493483214562696,2.742407598975751,3_1,4A_4B,block
6.66254215117943,2.6922799930297834,3_1,4A_4B,random
5.663152524942554,1.385355809499326,3_2,4A_4B,alternating
5.771234915564573,1.6304273376213059,3_2,4A_4B,block
5.7246707920120015,1.5049763125976714,3_2,4A_4B,random
6.208349733470289,2.3441428212886883,3_3,4A_4B,alternating
6.223361267650908,2.4018269209025087,3_3,4A_4B,block
6.2076038836754535,2.358910332120762,3_3,4A_4B,random
5.9422422258860115,2.3139844240342535,3_4,4A_4B,alternating
6.030637008669605,2.405614310096606,3_4,4A_4B,block
5.970232185493136,2.316561380039037,3_4,4A_4B,random
6.50629262946085,3.0914830930239905,3_5,4A_4B,alternating
6.3216641596847944,3.2857479503438087,3_5,4A_4B,block
6.427686356313395,3.1617309802145757,3_5,4A_4B,random
6.825867563355233,3.109739104470923,3_6,4A_4B,alternating
6.52311002151152,3.2789782343316434,3_6,4A_4B,block
6.707861024078531,3.1676170943277047,3_6,4A_4B,random
6.596566409530755,1.6995938385391918,3_7,4A_4B,alternating
6.4331283083269035,1.7894596392813895,3_7,4A_4B,block
6.526135310571445,1.7770003808730404,3_7,4A_4B,random
6.6113278483691165,2.6802722097308678,3_8,4A_4B,alternating
6.4564744503017835,2.7757708829763903,3_8,4A_4B,block
6.569465578306793,2.695552983374233,3_8,4A_4B,random
5.6044596477835436,1.9651346651505164,3_9,4A_4B,alternating
5.588841898695166,1.9566243946061466,3_9,4A_4B,block
5.598611370368333,1.9613461698769403,3_9,4A_4B,random
6.627117254248771,3.2331061160338854,3_10,4A_4B,alternating
6.463265553780781,3.547973711297124,3_10,4A_4B,block
6.592494028744296,3.3499534091133896,3_10,4A_4B,random
5.904168817046044,2.1865867528556153,3_11,4A_4B,alternating
5.752471512722069,2.3216452946689135,3_11,4A_4B,block
5.825687443301881,2.262661125393025,3_11,4A_4B,random
5.998092041631067,1.8548667880465497,3_12,4A_4B,alternating
6.025381515303419,1.8894669350855606,3_12,4A_4B,block
5.991413284674154,1.8787674151609235,3_12,4A_4B,random
6.220387244290806,1.800513303884352,3_13,4A_4B,alternating
6.1824519444390855,1.8113191068243355,3_13,4A_4B,block
6.207656183100367,1.8016257589987668,3_13,4A_4B,random
6.162044807646088,2.100480453799454,3_14,4A_4B,alternating
6.151226836668128,2.123494617534588,3_14,4A_4B,block
6.150624079787391,2.1219824159676035,3_14,4A_4B,random
5.975660573241741,2.6898673059406493,3_15,4A_4B,alternating
6.003338257007865,2.657022951771482,3_15,4A_4B,block
5.994135937541913,2.674481558702972,3_15,4A_4B,random
6.200620657232225,1.774530460901457,3_16,4A_4B,alternating
6.17219257102863,1.815432544692933,3_16,4A_4B,block
6.191940539176322,1.796010263589271,3_16,4A_4B,random
6.49705773243425,1.9525038470000373,3_17,4A_4B,alternating
6.376698516943268,2.0041319567652365,3_17,4A_4B,block
6.455166475126409,1.998377214870952,3_17,4A_4B,random
6.86432146730983,3.1934577775461523,3_18,4A_4B,alternating
6.524838941043983,3.303870487876849,3_18,4A_4B,block
6.733178230941425,3.235449346494534,3_18,4A_4B,random
5.820308070037775,2.5175882874283158,3_19,4A_4B,alternating
5.749206637657556,2.3756709691955398,3_19,4A_4B,block
5.791756099764255,2.4440803775740827,3_19,4A_4B,random
5.624684463942581,2.6621962026432593,3_20,4A_4B,alternating
5.725318783947236,2.611757996894179,3_20,4A_4B,block
5.661560104179494,2.6428424539821047,3_20,4A_4B,random
5.950156710680596,2.082054692038543,3_21,4A_4B,alternating
5.9718482956745165,2.067360846358617,3_21,4A_4B,block
5.969906314640735,2.0765848386905046,3_21,4A_4B,random
6.545596226280363,2.9198158684731963,3_22,4A_4B,alternating
6.4051502616435645,3.042561067680156,3_22,4A_4B,block
6.478029769776885,2.9740384267127875,3_22,4A_4B,random
6.99582482853208,3.488288551137832,3_23,4A_4B,alternating
6.544950226880902,3.72948821967675,3_23,4A_4B,block
6.79935952715757,3.620738569027656,3_23,4A_4B,random
6.157926465693313,2.257281242029442,3_24,4A_4B,alternating
6.170707558795612,2.253458477544903,3_24,4A_4B,block
6.189174605838471,2.2398547278456573,3_24,4A_4B,random
7.032798649154357,3.2544268238379264,3_25,4A_4B,alternating
6.543838868856131,3.7223081808874796,3_25,4A_4B,block
6.825181997057459,3.467555072317542,3_25,4A_4B,random
6.306246961466748,2.1754397160897563,3_26,4A_4B,alternating
6.2642299802126304,2.097416383303123,3_26,4A_4B,block
6.286544418771971,2.132298576781648,3_26,4A_4B,random
6.282261030999675,2.310958644692989,3_27,4A_4B,alternating
6.264365995010685,2.3507091441810206,3_27,4A_4B,block
