IP (eV),EA (eV),poly_id,comp,poly_type
5.840786823314204,2.6336356926968634,1_0,4A_4B,alternating
5.790244746875441,2.4833614179013876,1_0,4A_4B,block
5.827149829124483,2.5883223546235317,1_0,4A_4B,random
5.948549674195162,2.710543643966823,1_1,4A_4B,alternating
5.844781548428987,2.830583416677238,1_1,4A_4B,block
5.901225217502787,2.7454209089243946,1_1,4A_4B,random
5.644691589525724,2.526217089112082,1_2,4A_4B,alternating
5.6526663307828136,2.454380908545749,1_2,4A_4B,block
5.636526750172189,2.4983291554433453,1_2,4A_4B,random
5.873922138691455,2.650420273483038,1_3,4A_4B,alternating
5.844520096290751,2.624872231133113,1_3,4A_4B,block
5.861366733053371,2.6336759645908057,1_3,4A_4B,random
5.831840813472881,2.6135922543401113,1_4,4A_4B,alternating
5.782223570508489,2.593157943719169,1_4,4A_4B,block
5.814188783407317,2.601845844505144,1_4,4A_4B,random
5.838654226002243,3.0092992638493232,1_5,4A_4B,alternating
5.818006152467232,3.269091237699406,1_5,4A_4B,block
5.8385495139792525,3.1319772432977997,1_5,4A_4B,random
5.999474021169268,3.047601026537933,1_6,4A_4B,alternating
5.860991077066481,3.277312596031229,1_6,4A_4B,block
5.941192701243252,3.1382728552189505,1_6,4A_4B,random
5.870648478094546,2.6063467794256594,1_7,4A_4B,alternating
5.83444842637903,2.4793946353947653,1_7,4A_4B,block
5.854889755230615,2.5577403637606464,1_7,4A_4B,random
5.934685932895341,2.7072488225478533,1_8,4A_4B,alternating
5.849848460459272,2.8375644012230916,1_8,4A_4B,block
5.897954484859053,2.76140475967172,1_8,4A_4B,random
5.58289999842577,2.3921999984257707,1_9,4A_4B,alternating
5.5253099914896415,2.3976226816409025,1_9,4A_4B,block
5.55439776792644,2.3887983097906957,1_9,4A_4B,random
5.985838126228152,3.0520110343655045,1_10,4A_4B,alternating
5.861447487240933,3.54667410686558,1_10,4A_4B,block
5.932886034896751,3.240907011041174,1_10,4A_4B,random
5.775924340318381,2.525529325424311,1_11,4A_4B,alternating
5.614150765302461,2.5552226805756035,1_11,4A_4B,block
5.6863225799121295,2.5263160198048373,1_11,4A_4B,random
5.806387959731505,2.523920876991899,1_12,4A_4B,alternating
5.777976471030409,2.4523928717150065,1_12,4A_4B,block
5.7928331165802,2.4949723845997753,1_12,4A_4B,random
5.780278152689698,2.487006924667453,1_13,4A_4B,alternating
5.81004393531475,2.446443459013335,1_13,4A_4B,block
5.789314974969312,2.472639985656836,1_13,4A_4B,random
5.841430398949935,2.5602393374242682,1_14,4A_4B,alternating
5.8202556414045175,2.471044120606824,1_14,4A_4B,block
5.831405818402712,2.5213498016902074,1_14,4A_4B,random
5.763404625661634,2.7110256602396525,1_15,4A_4B,alternating
5.76772646617044,2.7117633959370173,1_15,4A_4B,block
5.774673758094572,2.713215954354316,1_15,4A_4B,random
5.791346552790925,2.502399872357399,1_16,4A_4B,alternating
5.807589921592181,2.45020017504323,1_16,4A_4B,block
5.798167268470694,2.4835435290333345,1_16,4A_4B,random
5.879081239855594,2.6005460860466694,1_17,4A_4B,alternating
5.825952411407215,2.4806182351097608,1_17,4A_4B,block
5.850897502573053,2.5462903740157,1_17,4A_4B,random
5.983532103876971,3.1757397564840675,1_18,4A_4B,alternating
5.863831202747319,3.297676106146174,1_18,4A_4B,block
5.934164118760265,3.2263142051837863,1_18,4A_4B,random
5.762958293952817,2.57646250162001,1_19,4A_4B,alternating
5.6332999512215345,2.596319063951524,1_19,4A_4B,block
5.708771523165861,2.569044515027806,1_19,4A_4B,random
5.641768942041258,2.6666057470516824,1_20,4A_4B,alternating
5.618999999988421,2.742100000131193,1_20,4A_4B,block
5.634640601351483,2.717503004540844,1_20,4A_4B,random
5.745634014920694,2.46215872372697,1_21,4A_4B,alternating
5.7422178390724845,2.4508870168911905,1_21,4A_4B,block
5.7459391114977745,2.4509960611618333,1_21,4A_4B,random
5.91939653696003,2.820798032585066,1_22,4A_4B,alternating
5.859938303231596,2.9906154858163037,1_22,4A_4B,block
5.8960017908193505,2.8972939947856764,1_22,4A_4B,random
6.009802540800425,3.4394465321679233,1_23,4A_4B,alternating
5.864387540026207,3.7344475285343597,1_23,4A_4B,block
5.948606268440244,3.559819747828838,1_23,4A_4B,random
5.900937316311082,2.683876694837596,1_24,4A_4B,alternating
5.821984684085474,2.535767862408274,1_24,4A_4B,block
5.869395536708117,2.6153725073884972,1_24,4A_4B,random
6.0408424674208625,3.2184818144747154,1_25,4A_4B,alternating
5.870324488208645,3.70343386363422,1_25,4A_4B,block
5.962742236008193,3.4483706850795937,1_25,4A_4B,random
5.744149282892567,2.4528682695230124,1_26,4A_4B,alternating
5.791504236180977,2.4672389978372475,1_26,4A_4B,block
5.762579314904341,2.4615489371514006,1_26,4A_4B,random
5.869811005611707,2.615062396413415,1_27,4A_4B,alternating
5.830760579348533,2.574387927658942,1_27,4A_4B,block
5.854460645155398,2.5865731151322957,1_27,4A_4B,random
5.779585194329276,2.681022044528814,1_28,4A_4B,alternating
5.6950722471842585,2.891944565908479,1_28,4A_4B,block
5.73676157977384,2.7561245838492012,1_28,4A_4B,random
6.128806100138491,3.695370691733871,1_29,4A_4B,alternating
5.899115896413084,3.938810971910164,1_29,4A_4B,block
6.042889281975799,3.793451005955525,1_29,4A_4B,random
5.252367245784819,2.3104057497020394,1_30,4A_4B,alternating
5.150807534317819,2.397610762695832,1_30,4A_4B,block
5.213566978517722,2.3411477738959627,1_30,4A_4B,random
5.989313084444888,3.3620408791876493,1_31,4A_4B,alternating
5.85565052991369,3.6167197816120336,1_31,4A_4B,block
5.931683120499796,3.487318178816352,1_31,4A_4B,random
5.679617652008984,2.5790638075661834,1_32,4A_4B,alternating
5.616953176046496,2.578892483759718,1_32,4A_4B,block
5.641817526678122,2.5779284870338897,1_32,4A_4B,random
5.850297661898967,2.606089846014612,1_33,4A_4B,alternating
5.820893382642039,2.949123493206007,1_33,4A_4B,block
5.840530997257879,2.730060785285564,1_33,4A_4B,random
5.997419375169043,3.1070228115004372,1_34,4A_4B,alternating
5.8608172572924495,3.6763847052397223,1_34,4A_4B,block
5.946823576857248,3.2894982602798306,1_34,4A_4B,random
